track_name,artist_name,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Crazier,Taylor Swift,0.452,0.544,4.0,-5.423,0.0277,0.0631,5.33e-06,0.104,0.158,133.042
Solar Power,Lorde,0.735,0.47,4.0,-9.405,0.1,0.266,0.000105,0.32,0.897,87.971
Scandal,TWICE,0.898,0.873,2.0,-2.977,0.0535,0.0397,0.00043,0.0846,0.662,119.015
Baby Blue Love,TWICE,0.759,0.838,4.0,-3.201,0.0481,0.0313,1e-06,0.118,0.72,115.056
Conversation,TWICE,0.817,0.649,1.0,-4.79,0.183,0.17,0.0,0.303,0.737,106.974
It's OK - Live Maple House Sessions,Nightbirde,0.671,0.272,2.0,-8.9,0.0385,0.887,1.14e-06,0.108,0.27,120.003
Need to Know,Doja Cat,0.664,0.609,1.0,-6.509,0.0707,0.304,0.0,0.0926,0.194,130.041
Here's Your Perfect,Jamie Miller,0.558,0.454,6.0,-5.335,0.0551,0.499,0.0,0.146,0.424,113.12
Binibini (Last Day On Earth) (feat. James TW),Zack Tabudlo,0.564,0.391,5.0,-7.655,0.0311,0.478,0.0,0.127,0.101,130.03
I Don't Mind (feat. Juicy J),Usher,0.87,0.464,4.0,-8.337,0.178,0.205,0.0,0.0902,0.457,112.974
Ready to love,SEVENTEEN,0.668,0.705,9.0,-5.731,0.0356,0.0274,0.0,0.215,0.549,129.984
Heaven's Cloud,SEVENTEEN,0.481,0.69,0.0,-7.858,0.072,0.0208,0.0,0.132,0.718,112.158
GAM3 BO1,SEVENTEEN,0.807,0.823,2.0,-5.847,0.072,0.118,0.0,0.102,0.623,98.019
"Same dream, same mind, same night",SEVENTEEN,0.503,0.644,2.0,-6.077,0.0594,0.198,0.0,0.0753,0.367,163.79
Wave,SEVENTEEN,0.714,0.657,10.0,-6.361,0.0327,0.00668,6.81e-06,0.309,0.669,119.988
Beggin',Måneskin,0.714,0.8,11.0,-4.808,0.0504,0.127,0.0,0.359,0.589,134.002
Missing My Love,Donell Lewis,0.802,0.605,5.0,-8.562,0.1,0.00843,0.0,0.0775,0.52,91.068
All Too Well,Taylor Swift,0.602,0.609,0.0,-7.803,0.0243,0.0382,0.0002,0.127,0.337,93.06
Gusto Kita Makita,Matthaios,0.648,0.39,2.0,-11.861,0.566,0.638,0.0,0.108,0.913,136.259
Lagi,Skusta Clee,0.595,0.34,5.0,-7.713,0.0279,0.895,0.0,0.112,0.448,94.989
Dandelions,Ruth B.,0.609,0.692,1.0,-2.958,0.0259,0.0157,0.0,0.0864,0.454,116.959
Bad Habits,Ed Sheeran,0.808,0.897,11.0,-3.712,0.0348,0.0469,3.14e-05,0.364,0.591,126.026
You Right,Doja Cat,0.828,0.621,8.0,-6.414,0.0565,0.0164,0.00233,0.0845,0.436,128.986
dancing in the kitchen,LANY,0.619,0.736,11.0,-7.651,0.0425,0.0328,0.0,0.0864,0.299,93.993
KNOW ME,8 Ballin',0.772,0.633,7.0,-6.165,0.0742,0.102,0.0,0.117,0.341,99.982
I Don't Do Drugs (feat. Ariana Grande),Doja Cat,0.683,0.615,5.0,-5.737,0.0966,0.222,8.25e-06,0.154,0.45,77.014
MAPA (Band Version),SB19,0.552,0.394,6.0,-10.784,0.0326,0.419,0.0,0.387,0.487,126.915
double take,dhruv,0.654,0.434,8.0,-11.163,0.0665,0.837,0.0,0.216,0.223,109.069
Dinero,Trinidad Cardona,0.708,0.782,2.0,-4.687,0.0674,0.00772,0.0,0.107,0.484,119.997
Heat Waves,Glass Animals,0.761,0.525,11.0,-6.9,0.0944,0.44,6.7e-06,0.0921,0.531,80.87
WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),"Tyler, The Creator",0.493,0.653,0.0,-5.666,0.0466,0.269,0.0,0.511,0.852,142.347
Hello Future,NCT DREAM,0.545,0.803,1.0,-2.283,0.0526,0.0261,0.0,0.114,0.5,170.006
Life Is Still Going On,NCT DREAM,0.681,0.749,0.0,-3.436,0.0701,0.158,0.0,0.303,0.676,150.039
PTT (Paint The Town),LOONA,0.781,0.814,8.0,-2.437,0.1,0.0735,1.92e-05,0.0565,0.546,124.028
Perfect World,TWICE,0.684,0.877,3.0,-2.322,0.0611,0.0477,0.0,0.344,0.599,134.98
Renegade (feat. Taylor Swift),Big Red Machine,0.532,0.708,0.0,-8.121,0.0505,0.435,0.0236,0.107,0.586,167.977
Reckless,Madison Beer,0.386,0.426,3.0,-6.642,0.0363,0.807,0.0,0.14,0.261,180.104
Thot Shit,Megan Thee Stallion,0.95,0.693,9.0,-3.424,0.0898,0.0133,0.0,0.173,0.891,130.02
I WANNA BE YOUR SLAVE,Måneskin,0.75,0.608,1.0,-4.008,0.0387,0.00165,0.0,0.178,0.958,132.507
Permission to Dance,BTS,0.702,0.741,9.0,-5.33,0.0427,0.00544,0.0,0.337,0.646,124.925
Permission to Dance (Instrumental),BTS,0.75,0.655,11.0,-7.137,0.0495,0.000201,0.785,0.0689,0.406,125.026
STAY (with Justin Bieber),The Kid LAROI,0.591,0.764,1.0,-5.484,0.0483,0.0383,0.0,0.103,0.478,169.928
NDA,Billie Eilish,0.765,0.373,8.0,-9.915,0.0713,0.329,0.541,0.112,0.59,85.015
Motley Crew,Post Malone,0.797,0.631,3.0,-3.818,0.0786,0.0904,3.71e-06,0.0998,0.288,129.915
Ain't Shit,Doja Cat,0.855,0.488,3.0,-4.601,0.208,0.506,0.0,0.347,0.619,124.097
Happy w u (feat. Jason Dhakal),Arthur Nery,0.596,0.182,6.0,-16.004,0.0378,0.903,0.0,0.0909,0.268,111.734
Pelikula,Janine Teñoso,0.676,0.259,6.0,-12.127,0.0598,0.801,2.36e-05,0.115,0.314,75.031
Omo,Donnalyn,0.67,0.749,7.0,-9.274,0.0461,0.0462,0.000408,0.149,0.435,90.011
up to me,LANY,0.664,0.721,1.0,-8.712,0.0367,0.0563,0.000554,0.0745,0.747,120.99
Bazinga,SB19,0.869,0.922,9.0,-1.452,0.0953,0.206,0.0,0.831,0.388,115.034
SLMT,SB19,0.838,0.787,10.0,-2.956,0.23,0.269,0.0,0.122,0.706,90.514
Mana,SB19,0.69,0.687,1.0,-6.164,0.0666,0.0267,0.00195,0.35,0.191,102.019
Ikako,SB19,0.595,0.715,1.0,-6.812,0.0365,0.0247,0.0,0.0684,0.213,92.0
Stoned at the Nail Salon,Lorde,0.466,0.113,2.0,-13.325,0.0414,0.947,7.53e-05,0.0986,0.104,125.369
People Watching,Conan Gray,0.53,0.593,5.0,-7.286,0.0545,0.385,0.0,0.314,0.538,125.723
Permission to Dance (R&B Remix),BTS,0.662,0.597,9.0,-5.569,0.031,0.0726,0.0,0.103,0.351,120.021
Don't Go Yet,Camila Cabello,0.666,0.796,10.0,-6.967,0.103,0.0492,0.0,0.0442,0.61,110.108
Love Me Like That,Sam Kim,0.59,0.294,9.0,-8.125,0.0654,0.854,0.0,0.0873,0.461,87.895
INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,0.736,0.704,3.0,-7.409,0.0615,0.0203,0.0,0.0501,0.894,149.995
As the World Caves In,Sarah Cothran,0.372,0.255,7.0,-6.834,0.0344,0.436,0.0,0.33,0.254,114.402
Payphone,Maroon 5,0.743,0.752,4.0,-4.813,0.0414,0.0188,0.0,0.287,0.545,110.015
Rose - English Version,D.O.,0.616,0.395,0.0,-3.167,0.0607,0.379,0.0,0.0871,0.631,74.422
I'm Gonna Love You,D.O.,0.519,0.445,0.0,-5.452,0.206,0.434,0.0,0.258,0.505,200.021
Rose,D.O.,0.677,0.352,0.0,-3.195,0.0374,0.48,0.0,0.133,0.671,74.703
Si Fueras Mía,D.O.,0.386,0.408,4.0,-5.568,0.0285,0.687,0.0,0.182,0.398,149.675
It's Love,D.O.,0.396,0.394,4.0,-6.028,0.0277,0.731,0.0,0.144,0.359,150.383
Dad,D.O.,0.455,0.456,11.0,-5.807,0.0516,0.716,0.0,0.148,0.168,66.698
Pasalubong - feat. Moira Dela Torre,Ben&Ben,0.375,0.358,7.0,-8.531,0.026,0.582,2.56e-05,0.0647,0.177,71.755
Woman,Doja Cat,0.824,0.764,5.0,-4.175,0.0854,0.0888,0.00294,0.117,0.881,107.998
Moon Juice (feat. Jeremih),T.I.,0.762,0.737,5.0,-5.29,0.297,0.115,0.0,0.17,0.641,97.942
Happier Than Ever,Billie Eilish,0.332,0.225,0.0,-8.697,0.0348,0.767,0.00349,0.128,0.297,81.055
Skate,Bruno Mars,0.708,0.598,5.0,-8.365,0.0291,0.037,0.0,0.17,0.698,112.027
DUMB DUMB,JEON SOMI,0.851,0.749,2.0,-6.233,0.0496,0.0182,0.000149,0.0885,0.424,103.053
Take My Breath,The Weeknd,0.748,0.74,8.0,-6.01,0.0484,0.0107,2.18e-05,0.101,0.518,121.004
Everything I Own,Bread,0.365,0.338,2.0,-13.406,0.0322,0.735,0.0,0.104,0.446,79.241
Dungaw,Adie,0.613,0.291,5.0,-12.113,0.0453,0.696,0.0,0.0823,0.264,119.334
Sugat - feat. Munimuni,Ben&Ben,0.35,0.339,2.0,-8.109,0.0308,0.562,0.00712,0.0876,0.149,75.667
Rumors (feat. Cardi B),Lizzo,0.827,0.731,4.0,-5.524,0.088,0.13,0.0,0.418,0.607,118.992
INFERNO,Sub Urban,0.82,0.611,9.0,-5.02,0.122,0.0766,2.5e-05,0.0684,0.637,127.883
Loverboy,A-Wall,0.604,0.466,0.0,-10.093,0.0315,0.649,0.0334,0.093,0.499,120.045
Samalamig,Shehyee,0.859,0.667,4.0,-5.965,0.269,0.392,0.00016,0.281,0.577,98.028
Bumalik Ka Na Sa'kin,Silent Sanctuary,0.63,0.585,2.0,-8.581,0.04,0.00393,0.0,0.0749,0.794,123.99
Anytime,Lipip,0.829,0.528,6.0,-6.877,0.0697,0.144,0.0,0.107,0.503,134.947
Queendom,Red Velvet,0.695,0.896,5.0,-1.24,0.0847,0.179,0.0,0.0626,0.508,119.959
Pose,Red Velvet,0.841,0.831,10.0,-3.675,0.0526,0.0617,0.0,0.101,0.762,124.965
Knock On Wood,Red Velvet,0.533,0.869,11.0,-3.396,0.175,0.213,0.0,0.162,0.789,106.029
"Hello, Sunset",Red Velvet,0.737,0.531,11.0,-4.51,0.037,0.198,0.0,0.142,0.871,71.999
Better Be,Red Velvet,0.756,0.667,5.0,-5.494,0.0707,0.0457,2.11e-05,0.0781,0.434,107.036
Pushin' N Pullin',Red Velvet,0.582,0.681,2.0,-3.232,0.0648,0.176,1.3e-05,0.0885,0.721,159.859
LO$ER=LO♡ER,TOMORROW X TOGETHER,0.644,0.867,11.0,-4.18,0.0383,0.001,0.0,0.105,0.687,124.997
MOA Diary (Dubaddu Wari Wari),TOMORROW X TOGETHER,0.717,0.893,4.0,-4.54,0.181,0.074,0.0,0.141,0.575,113.922
Mood Ring,Lorde,0.709,0.459,5.0,-11.193,0.0654,0.432,6.29e-06,0.23,0.377,95.014
I GUESS I'M IN LOVE,Clinton Kane,0.422,0.34,0.0,-6.577,0.0351,0.877,1.77e-05,0.149,0.223,77.213
Visiting Hours,Ed Sheeran,0.471,0.396,8.0,-6.654,0.0336,0.77,0.0,0.0729,0.263,149.609
CHICKEN TENDIES,Clinton Kane,0.57,0.689,7.0,-6.242,0.147,0.358,0.0,0.0819,0.568,100.087
The Path,Lorde,0.611,0.597,5.0,-8.052,0.0463,0.436,0.0,0.105,0.0984,92.021
California,Lorde,0.448,0.406,9.0,-11.214,0.0948,0.804,1.13e-06,0.28,0.561,185.377
Secrets from a Girl (Who's Seen it All),Lorde,0.652,0.517,4.0,-9.893,0.0422,0.6,1.12e-05,0.119,0.602,87.963
Fallen Fruit,Lorde,0.478,0.284,6.0,-12.11,0.0312,0.931,0.0103,0.175,0.0986,124.874
The Man with the Axe,Lorde,0.544,0.114,4.0,-16.061,0.0337,0.95,9.4e-06,0.169,0.142,78.024
Summer of Love (Shawn Mendes & Tainy),Shawn Mendes,0.776,0.808,11.0,-4.501,0.117,0.0297,0.000127,0.103,0.494,123.988
Big Star,Lorde,0.325,0.0471,7.0,-20.674,0.0493,0.973,2.22e-05,0.207,0.282,173.004
Get Into It (Yuh),Doja Cat,0.912,0.655,8.0,-6.029,0.162,0.315,3.39e-05,0.0894,0.793,91.942
Thunderous,Stray Kids,0.605,0.781,1.0,-3.913,0.229,0.207,0.0,0.217,0.796,172.134
CHEESE,Stray Kids,0.348,0.946,2.0,-2.578,0.361,0.0278,0.0,0.14,0.589,179.958
DOMINO,Stray Kids,0.688,0.861,7.0,-2.187,0.0476,0.0281,0.0,0.0773,0.696,160.04
Tunay,Lance Santdas,0.631,0.473,6.0,-9.648,0.0348,0.614,0.000435,0.193,0.252,120.008
Like I Can,Sam Smith,0.656,0.627,7.0,-6.627,0.0379,0.343,2.17e-05,0.124,0.481,99.933
"never mind, let's break up",LANY,0.658,0.74,7.0,-6.631,0.0331,0.0992,0.0,0.186,0.285,101.026
Butter (feat. Megan Thee Stallion),BTS,0.739,0.588,8.0,-4.971,0.136,0.00308,0.0,0.109,0.774,109.958
Don’t Go (with Justin Bieber & Don Toliver),Skrillex,0.689,0.695,11.0,-5.22,0.0429,0.019,0.0,0.123,0.359,75.05
Kapangyarihan - feat. SB19,Ben&Ben,0.449,0.746,0.0,-4.937,0.032,0.0114,0.0,0.186,0.315,147.858
Lunod (feat. Zild & Juan Karlos),Ben&Ben,0.512,0.693,0.0,-4.927,0.0296,0.00783,0.000882,0.106,0.405,94.01
Elyu,Ben&Ben,0.51,0.435,9.0,-5.422,0.0267,0.0545,1.58e-06,0.0821,0.204,90.057
Kasayaw,Ben&Ben,0.67,0.836,2.0,-5.11,0.0749,0.0164,1.29e-05,0.112,0.833,116.984
Swimming Pool - feat. Chito Miranda,Ben&Ben,0.225,0.852,9.0,-5.323,0.0724,0.000987,1.11e-06,0.095,0.462,158.277
Jail,Kanye West,0.458,0.571,4.0,-6.739,0.0949,0.535,0.000305,0.0846,0.586,110.013
Kuwaderno,Ben&Ben,0.227,0.349,2.0,-16.616,0.0343,0.867,0.877,0.114,0.0856,86.285
Sabel - feat. KZ Tandingan,Ben&Ben,0.473,0.541,9.0,-7.248,0.363,0.601,0.0,0.118,0.543,66.641
Ilang Tulog Na Lang,Ben&Ben,0.695,0.381,4.0,-6.886,0.0311,0.862,0.0,0.128,0.468,107.977
Hurricane,Kanye West,0.587,0.561,0.0,-6.569,0.146,0.0466,0.0,0.109,0.351,80.009
Kayumanggi,Ben&Ben,0.399,0.211,4.0,-11.068,0.0322,0.874,4.54e-05,0.0936,0.306,115.448
Ok Ok pt 2,Kanye West,0.641,0.473,11.0,-9.068,0.422,0.406,2.14e-06,0.13,0.412,82.295
Off The Grid,Kanye West,0.546,0.64,8.0,-5.582,0.37,0.0438,0.0,0.137,0.63,137.728
God Breathed,Kanye West,0.325,0.311,10.0,-7.481,0.0442,0.289,6.74e-05,0.11,0.0789,92.744
Praise God,Kanye West,0.798,0.545,1.0,-6.466,0.168,0.00904,9.48e-05,0.258,0.212,118.029
Ok Ok,Kanye West,0.738,0.471,11.0,-9.208,0.402,0.319,1.28e-06,0.13,0.283,107.98
Donda,Kanye West,0.534,0.491,10.0,-7.945,0.0545,0.849,0.0,0.192,0.428,105.989
Believe What I Say,Kanye West,0.595,0.656,7.0,-7.868,0.247,0.148,0.0,0.47,0.416,99.811
24,Kanye West,0.386,0.534,5.0,-6.086,0.0389,0.129,0.0,0.351,0.343,110.057
Jonah,Kanye West,0.459,0.431,9.0,-8.375,0.256,0.795,0.0,0.274,0.128,177.3
Heaven and Hell,Kanye West,0.764,0.422,0.0,-7.265,0.119,0.0409,0.0,0.152,0.268,82.986
Remote Control,Kanye West,0.792,0.548,4.0,-7.079,0.082,0.0784,7.26e-05,0.167,0.197,110.105
"I am not a woman, I'm a god",Halsey,0.523,0.702,6.0,-6.74,0.0462,0.00397,0.0325,0.063,0.494,179.992
A Christmas Carol,Jose Mari Chan,0.372,0.327,2.0,-13.266,0.0311,0.757,2.71e-05,0.435,0.373,50.538
Give Me Your Heart for Christmas,Jose Mari Chan,0.303,0.303,5.0,-13.441,0.0317,0.901,0.0,0.232,0.288,141.373
Let's Groove,"Earth, Wind & Fire",0.869,0.648,11.0,-8.698,0.0633,0.121,2.17e-05,0.126,0.9,125.035
Girls Want Girls (with Lil Baby),Drake,0.767,0.438,7.0,-8.726,0.29,0.181,0.0,0.142,0.381,86.975
Fair Trade (with Travis Scott),Drake,0.666,0.465,1.0,-8.545,0.26,0.0503,0.0,0.215,0.292,167.937
Champagne Poetry,Drake,0.423,0.667,6.0,-7.012,0.326,0.758,0.0,0.246,0.496,86.743
Papi’s Home,Drake,0.701,0.741,2.0,-6.157,0.313,0.112,0.0,0.699,0.588,140.177
Way 2 Sexy (with Future & Young Thug),Drake,0.803,0.597,11.0,-6.035,0.141,0.000619,4.5e-06,0.323,0.331,136.008
In The Bible (with Lil Durk & Giveon),Drake,0.686,0.385,7.0,-8.35,0.297,0.614,0.0,0.131,0.147,143.07
Love All (with JAY-Z),Drake,0.73,0.576,2.0,-5.442,0.287,0.354,3.59e-05,0.15,0.155,92.131
TSU,Drake,0.568,0.56,9.0,-9.059,0.42,0.228,3.05e-06,0.39,0.246,130.019
N 2 Deep,Drake,0.507,0.429,2.0,-7.726,0.326,0.0518,0.0,0.109,0.0744,91.0
No Friends In The Industry,Drake,0.84,0.744,1.0,-4.751,0.113,0.0181,0.0,0.629,0.171,83.737
Knife Talk (with 21 Savage ft. Project Pat),Drake,0.849,0.424,5.0,-9.579,0.324,0.0635,0.0,0.0834,0.153,145.887
IMY2 (with Kid Cudi),Drake,0.59,0.493,7.0,-8.704,0.0367,0.402,0.00504,0.129,0.0498,150.026
Pipe Down,Drake,0.518,0.69,9.0,-6.15,0.107,0.128,0.0,0.176,0.59,77.837
ex i never had,LANY,0.65,0.388,10.0,-7.065,0.0332,0.306,0.0,0.114,0.628,96.001
Yebba’s Heartbreak,Drake,0.476,0.161,8.0,-11.665,0.0407,0.967,0.0381,0.109,0.0908,119.614
7am On Bridle Path,Drake,0.724,0.531,5.0,-4.108,0.298,0.225,0.0,0.11,0.141,89.901
Get Along Better,Drake,0.32,0.466,8.0,-6.77,0.0374,0.00645,0.0,0.133,0.338,177.693
Race My Mind,Drake,0.488,0.635,10.0,-7.19,0.26,0.179,8.16e-06,0.156,0.783,174.072
Fountains (with Tems),Drake,0.843,0.485,10.0,-8.735,0.195,0.181,0.0675,0.107,0.689,100.053
edamame (feat. Rich Brian),bbno$,0.815,0.848,4.0,-4.704,0.115,0.023,0.000162,0.0265,0.684,106.032
STEREOTYPE,STAYC,0.605,0.805,6.0,-3.212,0.0641,0.313,0.0,0.659,0.738,148.298
COMING HOME (feat. NIKI),HONNE,0.826,0.329,2.0,-10.015,0.0765,0.17,0.000878,0.0927,0.558,106.935
LALISA,LISA,0.806,0.653,8.0,-6.283,0.0902,0.0282,0.000784,0.107,0.85,150.058
MONEY,LISA,0.831,0.554,1.0,-9.998,0.218,0.161,6.12e-05,0.152,0.396,140.026
Shivers,Ed Sheeran,0.788,0.859,2.0,-2.724,0.0856,0.281,0.0,0.0424,0.822,141.02
Pretty Savage - JP Ver.,BLACKPINK,0.721,0.568,9.0,-7.264,0.0412,0.0108,5.77e-05,0.109,0.315,151.954
Happier Than Ever - Edit,Billie Eilish,0.334,0.599,0.0,-5.742,0.0365,0.0468,0.000392,0.205,0.127,161.74
lutang,jikamarie,0.588,0.501,2.0,-12.167,0.0374,0.36,0.000273,0.101,0.4,104.987
Make It To Me,Sam Smith,0.398,0.383,1.0,-8.442,0.131,0.607,1.77e-06,0.0989,0.239,75.225
Angel Baby,Troye Sivan,0.559,0.559,11.0,-6.425,0.0358,0.0145,0.0,0.138,0.338,72.498
A-O-K,Tai Verdes,0.731,0.626,11.0,-6.919,0.0805,0.125,0.0,0.183,0.862,82.488
BMW,Because,0.758,0.39,1.0,-9.799,0.0485,0.567,0.0,0.099,0.238,117.048
Wildest Dreams (Taylor's Version),Taylor Swift,0.583,0.67,8.0,-7.289,0.0646,0.0374,0.0001,0.126,0.498,140.061
THATS WHAT I WANT,Lil Nas X,0.737,0.846,1.0,-4.51,0.22,0.00614,0.0,0.0486,0.546,87.981
Lemonade,NCT 127,0.812,0.876,11.0,-1.456,0.0716,0.0145,0.000522,0.119,0.679,89.992
Sticker,NCT 127,0.527,0.769,2.0,-0.419,0.28,0.311,0.0,0.742,0.719,156.032
Breakfast,NCT 127,0.745,0.781,6.0,-3.59,0.0535,0.126,0.0,0.0508,0.617,121.941
Focus,NCT 127,0.655,0.711,5.0,-3.34,0.161,0.284,0.0,0.116,0.468,82.391
The Rainy Night,NCT 127,0.476,0.633,5.0,-4.707,0.0423,0.359,0.0,0.139,0.337,149.738
Meet Me At Our Spot,THE ANXIETY,0.773,0.47,2.0,-7.93,0.0299,0.0153,0.000193,0.0851,0.399,94.995
Magic Carpet Ride,NCT 127,0.579,0.624,6.0,-4.85,0.0539,0.065,0.0,0.105,0.401,141.852
Cold Heart - PNAU Remix,Elton John,0.796,0.798,1.0,-6.312,0.0317,0.034,4.19e-05,0.0952,0.942,116.032
Habang Buhay,Zack Tabudlo,0.62,0.668,9.0,-5.719,0.0305,0.088,0.0,0.362,0.183,118.013
My Universe,Coldplay,0.588,0.701,9.0,-6.39,0.0402,0.00813,0.0,0.2,0.443,104.988
LOCO - English Ver.,ITZY,0.736,0.866,1.0,-3.053,0.211,0.00834,2.13e-05,0.346,0.533,101.951
My Universe - Instrumental,Coldplay,0.617,0.594,1.0,-7.928,0.0366,0.0019,0.911,0.144,0.177,105.013
love nwantiti (ah ah ah),CKay,0.727,0.739,8.0,-3.805,0.0411,0.365,0.00137,0.161,0.533,93.005
SWIPE,ITZY,0.781,0.757,1.0,-4.268,0.0547,0.00151,0.0,0.19,0.666,96.009
LOCO,ITZY,0.759,0.886,1.0,-3.067,0.187,0.0103,2.04e-05,0.342,0.489,102.065
Have Mercy,Chlöe,0.903,0.535,9.0,-6.434,0.0742,0.297,0.0,0.345,0.508,130.022
ONLY,LeeHi,0.536,0.296,5.0,-7.451,0.0346,0.892,0.0,0.0873,0.151,122.907
My Universe - Acoustic Version,Coldplay,0.501,0.54,4.0,-6.918,0.0314,0.588,0.0,0.313,0.449,105.031
Life Puzzle,Arthur Nery,0.719,0.233,4.0,-13.983,0.0884,0.586,0.0,0.0785,0.361,93.924
we fell in love in october,girl in red,0.566,0.366,7.0,-12.808,0.028,0.113,0.181,0.155,0.237,129.959
TAKE ALL THE LOVE,Arthur Nery,0.491,0.486,5.0,-6.588,0.0347,0.285,0.0,0.0976,0.262,82.411
The Feels,TWICE,0.808,0.903,9.0,-2.179,0.0729,0.0899,0.0,0.0816,0.922,120.044
Pagsamo,Arthur Nery,0.644,0.315,6.0,-9.382,0.0339,0.706,0.00162,0.0962,0.356,60.001
The Feels - The Stereotypes Remix,TWICE,0.777,0.795,6.0,-4.805,0.147,0.0828,0.0,0.0353,0.679,117.996
Panalangin,APO Hiking Society,0.637,0.595,5.0,-7.378,0.0321,0.175,0.0,0.0653,0.634,113.682
The Feels - YVES V Remix,TWICE,0.78,0.828,9.0,-6.106,0.0678,0.00771,3.17e-06,0.317,0.553,124.044
Cotton Candy,Arthur Nery,0.471,0.371,1.0,-10.269,0.127,0.691,0.0,0.103,0.293,179.986
I Love You So,The Walters,0.578,0.669,10.0,-4.898,0.0377,0.65,0.0,0.13,0.503,75.995
airplane thoughts,dhruv,0.677,0.454,2.0,-8.555,0.0673,0.83,8.55e-05,0.274,0.273,80.045
aenergy,aespa,0.744,0.897,7.0,-0.341,0.0862,0.103,3.11e-06,0.146,0.615,106.009
I'll Make You Cry,aespa,0.606,0.896,1.0,-3.098,0.11,0.0861,0.0,0.235,0.64,164.939
Lucid Dream,aespa,0.7,0.753,11.0,-3.841,0.0441,0.0539,1.72e-05,0.072,0.146,97.998
YEPPI YEPPI,aespa,0.783,0.872,11.0,-2.416,0.174,0.0546,0.0391,0.029,0.708,124.993
ICONIC,aespa,0.816,0.842,8.0,-1.164,0.115,0.509,7.94e-06,0.0534,0.625,152.991
Nang Dumating Ka,Bandang Lapis,0.459,0.584,0.0,-6.378,0.0312,0.0148,0.0,0.0726,0.322,131.868
Hung Up,Arthur Nery,0.548,0.36,11.0,-10.241,0.0561,0.771,0.00011,0.691,0.256,116.67
I'd Still Kiss You,Arthur Nery,0.456,0.312,8.0,-9.838,0.041,0.929,5.66e-06,0.107,0.0493,132.207
Favorite Vice,Arthur Nery,0.672,0.316,8.0,-10.309,0.0792,0.713,1.95e-05,0.12,0.33,90.959
For Tonight,Giveon,0.442,0.517,9.0,-7.807,0.0548,0.0699,0.0,0.114,0.2,79.867
Tamed-Dashed,ENHYPEN,0.568,0.809,11.0,-3.869,0.0517,0.000253,3.33e-05,0.151,0.709,155.029
Just A Little Bit,ENHYPEN,0.441,0.59,0.0,-5.615,0.0514,0.242,0.0,0.349,0.411,84.633
Go Big or Go Home,ENHYPEN,0.766,0.844,10.0,-3.993,0.0575,0.0502,0.0,0.269,0.823,122.019
Upper Side Dreamin’,ENHYPEN,0.608,0.886,0.0,-3.027,0.0773,0.0281,0.0,0.446,0.783,106.02
Blockbuster feat. YEONJUN of TOMORROW X TOGETHER,ENHYPEN,0.495,0.926,8.0,-4.589,0.323,0.0384,0.0,0.348,0.642,159.922
"Attention, please!",ENHYPEN,0.498,0.871,2.0,-4.593,0.0494,0.000483,0.0,0.279,0.613,150.035
Interlude : Question,ENHYPEN,0.372,0.776,11.0,-5.282,0.0454,0.000859,0.349,0.501,0.216,88.205
Intro : Whiteout,ENHYPEN,0.378,0.782,9.0,-7.363,0.082,0.0353,0.0268,0.358,0.507,138.594
Cold Blooded,Jessi,0.961,0.739,9.0,-6.665,0.224,0.0794,0.0,0.0372,0.759,119.96
Red Eye (feat. TroyBoi),Justin Bieber,0.815,0.816,5.0,-4.393,0.0513,0.0501,0.000887,0.0761,0.774,96.033
Easy On Me,Adele,0.604,0.366,5.0,-7.519,0.0282,0.578,0.0,0.133,0.13,141.981
Let Somebody Go,Coldplay,0.592,0.342,0.0,-8.93,0.0339,0.193,0.00245,0.11,0.155,130.953
Love In The Dark,Adele,0.331,0.341,9.0,-6.057,0.0309,0.528,0.0,0.109,0.152,109.821
Set Fire to the Rain,Adele,0.603,0.67,2.0,-3.882,0.0249,0.00408,1.68e-06,0.112,0.446,107.993
Hindi Ko Kaya,Zack Tabudlo,0.527,0.423,1.0,-9.88,0.0432,0.0797,0.0,0.085,0.524,76.807
Heart Can’t Lose,Zack Tabudlo,0.647,0.567,1.0,-8.971,0.0328,0.0318,0.0,0.133,0.374,125.871
Rolling in the Deep,Adele,0.73,0.769,8.0,-5.114,0.0298,0.138,0.0,0.0473,0.507,104.948
WFM,RealestK,0.437,0.184,1.0,-17.667,0.0313,0.72,0.00253,0.113,0.247,80.088
Romantic Sunday,"Car, the garden",0.651,0.661,7.0,-7.322,0.026,0.488,0.00422,0.315,0.762,118.017
strawberry moon,IU,0.475,0.712,6.0,-3.306,0.0431,0.138,0.0,0.0936,0.443,169.796
My Universe - SUGA's Remix,Coldplay,0.558,0.832,4.0,-5.904,0.0435,0.00119,0.0,0.0637,0.5,107.043
Unang Sayaw,NOBITA,0.5,0.397,9.0,-11.653,0.0557,0.412,0.0,0.126,0.375,180.045
"SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)",DJ Snake,0.8,0.837,6.0,-2.807,0.0491,0.00406,0.00313,0.0904,0.702,100.015
Rock with you,SEVENTEEN,0.621,0.816,11.0,-5.242,0.104,0.0966,0.0,0.134,0.694,163.966
To you,SEVENTEEN,0.575,0.796,2.0,-5.152,0.115,0.0242,0.0,0.0842,0.492,99.836
